symbol,price,timestamp
ethereum,3369.54,2024-11-12 14:00:01.493108
binance-coin,652.97,2024-11-12 14:00:01.493108
usd-coin,0.999137,2024-11-12 14:00:01.493108
bitcoin,88861.96,2024-11-12 14:00:01.810772
binance-coin,652.95,2024-11-12 14:00:01.810772
bitcoin,88861.97,2024-11-12 14:00:02.296996
usd-coin,0.999141,2024-11-12 14:00:02.296996
bitcoin,88862.56,2024-11-12 14:00:03.443968
solana,223.60,2024-11-12 14:00:03.876963
solana,223.61,2024-11-12 14:00:05.170523
usd-coin,0.999142,2024-11-12 14:00:05.170523
solana,223.62,2024-11-12 14:00:06.771905
bitcoin,88862.62,2024-11-12 14:00:07.412892
ethereum,3369.58,2024-11-12 14:00:07.412892
solana,223.63,2024-11-12 14:00:07.577193
bitcoin,88863.97,2024-11-12 14:00:08.054315
ethereum,3369.66,2024-11-12 14:00:08.054315
solana,223.65,2024-11-12 14:00:08.054315
bitcoin,88863.34,2024-11-12 14:00:08.533840
ethereum,3369.67,2024-11-12 14:00:08.533840
bitcoin,88863.56,2024-11-12 14:00:08.852054
usd-coin,0.999143,2024-11-12 14:00:08.852054
bitcoin,88863.62,2024-11-12 14:00:09.218810
binance-coin,652.96,2024-11-12 14:00:09.218810
bitcoin,88863.54,2024-11-12 14:00:09.641192
ethereum,3369.69,2024-11-12 14:00:09.641192
binance-coin,652.97,2024-11-12 14:00:09.641192
bitcoin,88862.30,2024-11-12 14:00:10.130002
ethereum,3369.70,2024-11-12 14:00:10.130002
binance-coin,652.96,2024-11-12 14:00:10.130002
solana,223.66,2024-11-12 14:00:10.130002
bitcoin,88859.77,2024-11-12 14:00:10.550493
ethereum,3369.61,2024-11-12 14:00:10.550493
binance-coin,652.94,2024-11-12 14:00:10.550493
solana,223.65,2024-11-12 14:00:10.550493
usd-coin,0.999131,2024-11-12 14:00:10.550493
ethereum,3369.62,2024-11-12 14:00:12.133237
usd-coin,0.999130,2024-11-12 14:00:12.974390
bitcoin,88859.61,2024-11-12 14:00:14.648915
bitcoin,88859.88,2024-11-12 14:00:15.099259
bitcoin,88859.85,2024-11-12 14:00:15.460397
usd-coin,0.999127,2024-11-12 14:00:15.460397
ethereum,3369.61,2024-11-12 14:00:16.692592
bitcoin,88859.86,2024-11-12 14:00:17.173293
bitcoin,88859.78,2024-11-12 14:00:17.652590
ethereum,3369.54,2024-11-12 14:00:17.652590
solana,223.66,2024-11-12 14:00:17.971660
ethereum,3369.55,2024-11-12 14:00:18.451571
bitcoin,88859.69,2024-11-12 14:00:18.735243
bitcoin,88859.56,2024-11-12 14:00:20.375783
ethereum,3369.53,2024-11-12 14:00:20.375783
binance-coin,652.93,2024-11-12 14:00:20.375783
ethereum,3369.54,2024-11-12 14:00:22.450711
ethereum,3369.53,2024-11-12 14:00:22.774706
ethereum,3369.54,2024-11-12 14:00:24.391395
bitcoin,88859.55,2024-11-12 14:00:24.851909
ethereum,3369.52,2024-11-12 14:00:24.851909
binance-coin,652.94,2024-11-12 14:00:24.851909
bitcoin,88859.87,2024-11-12 14:00:25.206105
ethereum,3369.55,2024-11-12 14:00:25.206105
binance-coin,652.95,2024-11-12 14:00:25.206105
bitcoin,88859.88,2024-11-12 14:00:26.536531
bitcoin,88859.89,2024-11-12 14:00:26.536531
ethereum,3369.64,2024-11-12 14:00:26.536531
bitcoin,88859.94,2024-11-12 14:00:26.933054
bitcoin,88860.03,2024-11-12 14:00:28.052613
ethereum,3369.67,2024-11-12 14:00:28.052613
binance-coin,652.96,2024-11-12 14:00:28.845423
ethereum,3369.68,2024-11-12 14:00:29.237889
bitcoin,88860.27,2024-11-12 14:00:30.094944
bitcoin,88860.43,2024-11-12 14:00:30.614667
bitcoin,88860.44,2024-11-12 14:00:31.095294
ethereum,3369.76,2024-11-12 14:00:31.095294
binance-coin,652.97,2024-11-12 14:00:31.095294
bitcoin,88861.33,2024-11-12 14:00:31.582546
usd-coin,0.999219,2024-11-12 14:00:31.582546
ethereum,3369.77,2024-11-12 14:00:33.054186
binance-coin,652.98,2024-11-12 14:00:33.054186
ethereum,3369.81,2024-11-12 14:00:33.490944
usd-coin,0.999217,2024-11-12 14:00:33.490944
bitcoin,88866.24,2024-11-12 14:00:34.214044
bitcoin,88866.46,2024-11-12 14:00:35.092701
solana,223.65,2024-11-12 14:00:35.092701
bitcoin,88866.53,2024-11-12 14:00:35.445654
bitcoin,88866.55,2024-11-12 14:00:36.375870
ethereum,3369.82,2024-11-12 14:00:36.696920
ethereum,3369.77,2024-11-12 14:00:37.652202
binance-coin,652.99,2024-11-12 14:00:37.652202
bitcoin,88866.56,2024-11-12 14:00:37.972176
bitcoin,88866.29,2024-11-12 14:00:38.459453
ethereum,3369.79,2024-11-12 14:00:38.774995
solana,223.64,2024-11-12 14:00:38.774995
bitcoin,88865.28,2024-11-12 14:00:39.735080
ethereum,3369.71,2024-11-12 14:00:39.735080
binance-coin,652.98,2024-11-12 14:00:39.735080
solana,223.63,2024-11-12 14:00:39.735080
bitcoin,88866.24,2024-11-12 14:00:40.052811
bitcoin,88865.04,2024-11-12 14:00:40.489550
ethereum,3369.64,2024-11-12 14:00:40.489550
binance-coin,652.97,2024-11-12 14:00:40.489550
usd-coin,0.999208,2024-11-12 14:00:40.489550
solana,223.62,2024-11-12 14:00:41.811972
ethereum,3369.65,2024-11-12 14:00:42.497797
ethereum,3369.63,2024-11-12 14:00:42.497797
binance-coin,652.95,2024-11-12 14:00:42.497797
bitcoin,88865.31,2024-11-12 14:00:43.239023
ethereum,3369.61,2024-11-12 14:00:43.239023
bitcoin,88865.03,2024-11-12 14:00:45.242962
ethereum,3369.54,2024-11-12 14:00:45.242962
binance-coin,652.94,2024-11-12 14:00:45.242962
bitcoin,88865.05,2024-11-12 14:00:45.692973
ethereum,3369.56,2024-11-12 14:00:46.131863
ethereum,3369.54,2024-11-12 14:00:46.940779
usd-coin,0.999206,2024-11-12 14:00:46.940779
bitcoin,88864.78,2024-11-12 14:00:47.411309
binance-coin,652.93,2024-11-12 14:00:47.411309
solana,223.61,2024-11-12 14:00:47.411309
binance-coin,652.91,2024-11-12 14:00:47.731083
bitcoin,88865.37,2024-11-12 14:00:48.213219
ethereum,3369.81,2024-11-12 14:00:48.213219
solana,223.62,2024-11-12 14:00:48.213219
usd-coin,0.999207,2024-11-12 14:00:48.532354
binance-coin,652.60,2024-11-12 14:00:49.011858
bitcoin,88865.38,2024-11-12 14:00:49.696156
bitcoin,88866.30,2024-11-12 14:00:50.130828
ethereum,3369.80,2024-11-12 14:00:50.130828
bitcoin,88867.25,2024-11-12 14:00:52.532458
ethereum,3369.82,2024-11-12 14:00:52.532458
binance-coin,652.59,2024-11-12 14:00:52.532458
ethereum,3369.84,2024-11-12 14:00:53.013320
bitcoin,88866.45,2024-11-12 14:00:54.133152
bitcoin,88866.46,2024-11-12 14:00:55.016301
ethereum,3369.81,2024-11-12 14:00:55.016301
bitcoin,88866.51,2024-11-12 14:00:55.349611
ethereum,3369.76,2024-11-12 14:00:55.349611
bitcoin,88866.35,2024-11-12 14:00:56.172674
solana,223.63,2024-11-12 14:00:56.172674
bitcoin,88866.36,2024-11-12 14:00:57.493398
bitcoin,88866.35,2024-11-12 14:00:57.773929
ethereum,3369.74,2024-11-12 14:00:58.296606
ethereum,3369.73,2024-11-12 14:00:58.611736
usd-coin,0.999206,2024-11-12 14:00:59.092681
bitcoin,88866.41,2024-11-12 14:00:59.416578
bitcoin,88866.58,2024-11-12 14:01:00.259239
bitcoin,88866.64,2024-11-12 14:01:00.259239
ethereum,3369.74,2024-11-12 14:01:00.259239
ethereum,3369.81,2024-11-12 14:01:00.621371
usd-coin,0.999207,2024-11-12 14:01:00.621371
solana,223.64,2024-11-12 14:01:01.541628
bitcoin,88867.54,2024-11-12 14:01:01.541628
ethereum,3369.74,2024-11-12 14:01:01.541628
binance-coin,652.58,2024-11-12 14:01:01.541628
usd-coin,0.998995,2024-11-12 14:01:01.541628
solana,223.62,2024-11-12 14:01:01.972755
bitcoin,88867.53,2024-11-12 14:01:02.690393
ethereum,3369.61,2024-11-12 14:01:02.690393
binance-coin,652.57,2024-11-12 14:01:03.096081
bitcoin,88865.77,2024-11-12 14:01:03.510003
bitcoin,88865.97,2024-11-12 14:01:04.056789
ethereum,3369.58,2024-11-12 14:01:04.056789
bitcoin,88865.93,2024-11-12 14:01:04.776894
solana,223.61,2024-11-12 14:01:05.333365
bitcoin,88865.62,2024-11-12 14:01:06.175138
ethereum,3369.57,2024-11-12 14:01:06.175138
solana,223.62,2024-11-12 14:01:06.451628
bitcoin,88865.89,2024-11-12 14:01:07.735883
bitcoin,88866.55,2024-11-12 14:01:08.212575
ethereum,3369.59,2024-11-12 14:01:08.212575
solana,223.61,2024-11-12 14:01:08.212575
binance-coin,652.58,2024-11-12 14:01:08.946937
ethereum,3369.57,2024-11-12 14:01:10.097530
solana,223.60,2024-11-12 14:01:10.097530
usd-coin,0.998998,2024-11-12 14:01:10.097530
bitcoin,88859.70,2024-11-12 14:01:10.299591
ethereum,3369.31,2024-11-12 14:01:10.299591
binance-coin,652.52,2024-11-12 14:01:10.299591
solana,223.59,2024-11-12 14:01:10.299591
usd-coin,0.998973,2024-11-12 14:01:10.299591
bitcoin,88859.64,2024-11-12 14:01:10.616709
bitcoin,88859.67,2024-11-12 14:01:11.454963
ethereum,3369.30,2024-11-12 14:01:11.454963
solana,223.58,2024-11-12 14:01:11.454963
bitcoin,88858.49,2024-11-12 14:01:11.454963
ethereum,3369.24,2024-11-12 14:01:11.454963
binance-coin,652.51,2024-11-12 14:01:11.454963
solana,223.57,2024-11-12 14:01:11.454963
bitcoin,88858.15,2024-11-12 14:01:11.894865
binance-coin,652.50,2024-11-12 14:01:11.894865
bitcoin,88858.19,2024-11-12 14:01:13.494571
ethereum,3369.23,2024-11-12 14:01:13.494571
bitcoin,88858.11,2024-11-12 14:01:13.976793
ethereum,3369.20,2024-11-12 14:01:15.120964
solana,223.58,2024-11-12 14:01:15.120964
ethereum,3369.19,2024-11-12 14:01:16.722772
ethereum,3369.24,2024-11-12 14:01:18.336155
bitcoin,88858.52,2024-11-12 14:01:19.253112
ethereum,3369.30,2024-11-12 14:01:19.253112
bitcoin,88858.61,2024-11-12 14:01:20.058327
ethereum,3369.32,2024-11-12 14:01:20.058327
bitcoin,88858.41,2024-11-12 14:01:20.793681
ethereum,3369.29,2024-11-12 14:01:20.793681
usd-coin,0.998972,2024-11-12 14:01:20.793681
binance-coin,652.49,2024-11-12 14:01:21.129408
bitcoin,88859.79,2024-11-12 14:01:21.214102
ethereum,3369.34,2024-11-12 14:01:21.214102
bitcoin,88859.80,2024-11-12 14:01:21.977914
ethereum,3369.43,2024-11-12 14:01:21.977914
solana,223.59,2024-11-12 14:01:22.934059
bitcoin,88860.24,2024-11-12 14:01:23.252549
binance-coin,652.51,2024-11-12 14:01:23.252549
ethereum,3369.39,2024-11-12 14:01:23.733534
bitcoin,88860.15,2024-11-12 14:01:24.055718
ethereum,3369.42,2024-11-12 14:01:24.055718
ethereum,3369.43,2024-11-12 14:01:24.854232
binance-coin,652.47,2024-11-12 14:01:25.334104
bitcoin,88860.17,2024-11-12 14:01:25.817461
ethereum,3369.45,2024-11-12 14:01:26.137368
ethereum,3369.46,2024-11-12 14:01:27.460715
binance-coin,652.48,2024-11-12 14:01:27.460715
solana,223.58,2024-11-12 14:01:27.460715
ethereum,3369.47,2024-11-12 14:01:27.460715
solana,223.59,2024-11-12 14:01:28.228087
ethereum,3369.46,2024-11-12 14:01:28.510361
bitcoin,88860.18,2024-11-12 14:01:29.012917
ethereum,3369.47,2024-11-12 14:01:29.012917
bitcoin,88860.17,2024-11-12 14:01:30.204055
ethereum,3369.48,2024-11-12 14:01:30.204055
usd-coin,0.998973,2024-11-12 14:01:30.204055
ethereum,3369.47,2024-11-12 14:01:30.597056
bitcoin,88859.87,2024-11-12 14:01:31.092629
ethereum,3369.46,2024-11-12 14:01:31.092629
binance-coin,652.49,2024-11-12 14:01:31.092629
usd-coin,0.999104,2024-11-12 14:01:31.092629
bitcoin,88859.81,2024-11-12 14:01:31.831212
solana,223.58,2024-11-12 14:01:31.831212
binance-coin,652.48,2024-11-12 14:01:32.641137
ethereum,3369.44,2024-11-12 14:01:33.173946
ethereum,3369.43,2024-11-12 14:01:33.889785
binance-coin,652.47,2024-11-12 14:01:33.889785
bitcoin,88860.22,2024-11-12 14:01:35.100444
ethereum,3369.52,2024-11-12 14:01:35.100444
usd-coin,0.999105,2024-11-12 14:01:35.100444
bitcoin,88860.21,2024-11-12 14:01:35.929520
ethereum,3369.51,2024-11-12 14:01:37.672713
usd-coin,0.999108,2024-11-12 14:01:37.672713
ethereum,3369.50,2024-11-12 14:01:37.699343
usd-coin,0.999109,2024-11-12 14:01:37.699343
bitcoin,88860.16,2024-11-12 14:01:38.759283
bitcoin,88860.40,2024-11-12 14:01:39.253988
ethereum,3369.51,2024-11-12 14:01:39.253988
binance-coin,652.48,2024-11-12 14:01:39.253988
usd-coin,0.999108,2024-11-12 14:01:39.253988
ethereum,3369.50,2024-11-12 14:01:39.738580
solana,223.59,2024-11-12 14:01:39.738580
bitcoin,88860.43,2024-11-12 14:01:40.055963
ethereum,3369.51,2024-11-12 14:01:40.055963
binance-coin,652.47,2024-11-12 14:01:40.055963
usd-coin,0.999103,2024-11-12 14:01:40.055963
bitcoin,88860.64,2024-11-12 14:01:41.213999
binance-coin,652.48,2024-11-12 14:01:41.213999
ethereum,3369.53,2024-11-12 14:01:42.439372
bitcoin,88860.60,2024-11-12 14:01:42.936801
ethereum,3369.51,2024-11-12 14:01:42.936801
binance-coin,652.47,2024-11-12 14:01:42.936801
bitcoin,88861.38,2024-11-12 14:01:43.254723
bitcoin,88861.24,2024-11-12 14:01:44.174186
ethereum,3369.46,2024-11-12 14:01:44.174186
bitcoin,88861.15,2024-11-12 14:01:45.018084
ethereum,3369.40,2024-11-12 14:01:45.018084
bitcoin,88861.13,2024-11-12 14:01:45.336186
bitcoin,88861.11,2024-11-12 14:01:46.294721
ethereum,3369.36,2024-11-12 14:01:46.294721
bitcoin,88861.12,2024-11-12 14:01:46.977132
usd-coin,0.999104,2024-11-12 14:01:46.977132
bitcoin,88870.60,2024-11-12 14:01:47.424049
ethereum,3369.43,2024-11-12 14:01:47.424049
binance-coin,652.44,2024-11-12 14:01:47.424049
bitcoin,88870.61,2024-11-12 14:01:47.897955
ethereum,3369.47,2024-11-12 14:01:47.897955
binance-coin,652.22,2024-11-12 14:01:48.188491
ethereum,3369.49,2024-11-12 14:01:49.014066
bitcoin,88870.60,2024-11-12 14:01:49.813753
bitcoin,88870.61,2024-11-12 14:01:50.294779
ethereum,3369.57,2024-11-12 14:01:50.294779
binance-coin,652.23,2024-11-12 14:01:50.294779
ethereum,3369.59,2024-11-12 14:01:51.094760
bitcoin,88871.17,2024-11-12 14:01:51.828490
ethereum,3369.61,2024-11-12 14:01:51.828490
binance-coin,652.22,2024-11-12 14:01:51.828490
solana,223.58,2024-11-12 14:01:51.828490
usd-coin,0.999055,2024-11-12 14:01:51.828490
bitcoin,88871.16,2024-11-12 14:01:53.042435
bitcoin,88871.17,2024-11-12 14:01:53.854131
bitcoin,88871.35,2024-11-12 14:01:54.296670
solana,223.41,2024-11-12 14:01:55.103329
bitcoin,88871.38,2024-11-12 14:01:56.057855
bitcoin,88871.39,2024-11-12 14:01:56.375957
ethereum,3369.67,2024-11-12 14:01:57.177521
solana,223.43,2024-11-12 14:01:57.177521
bitcoin,88871.48,2024-11-12 14:01:57.977498
ethereum,3369.73,2024-11-12 14:01:57.977498
solana,223.42,2024-11-12 14:01:57.977498
bitcoin,88871.50,2024-11-12 14:01:58.455015
bitcoin,88871.72,2024-11-12 14:01:59.611918
ethereum,3369.71,2024-11-12 14:01:59.611918
bitcoin,88871.35,2024-11-12 14:02:00.538028
ethereum,3369.70,2024-11-12 14:02:00.538028
bitcoin,88871.25,2024-11-12 14:02:01.340293
ethereum,3369.67,2024-11-12 14:02:01.340293
bitcoin,88871.20,2024-11-12 14:02:01.657708
ethereum,3369.66,2024-11-12 14:02:01.657708
tether,0.999885,2024-11-12 14:02:01.657708
binance-coin,652.21,2024-11-12 14:02:01.657708
usd-coin,0.998851,2024-11-12 14:02:01.657708
bitcoin,88871.21,2024-11-12 14:02:02.850294
ethereum,3369.60,2024-11-12 14:02:02.850294
solana,223.41,2024-11-12 14:02:02.850294
usd-coin,0.998852,2024-11-12 14:02:02.850294
usd-coin,0.998851,2024-11-12 14:02:04.538015
bitcoin,88871.24,2024-11-12 14:02:05.015928
solana,223.40,2024-11-12 14:02:05.015928
solana,223.39,2024-11-12 14:02:05.338895
ethereum,3369.59,2024-11-12 14:02:06.144777
ethereum,3369.57,2024-11-12 14:02:07.097352
binance-coin,652.20,2024-11-12 14:02:07.097352
ethereum,3369.52,2024-11-12 14:02:08.698775
binance-coin,652.19,2024-11-12 14:02:08.698775
solana,223.37,2024-11-12 14:02:08.698775
ethereum,3369.51,2024-11-12 14:02:09.849731
solana,223.38,2024-11-12 14:02:09.849731
bitcoin,88856.55,2024-11-12 14:02:10.819381
ethereum,3368.94,2024-11-12 14:02:10.819381
binance-coin,652.06,2024-11-12 14:02:10.819381
solana,223.34,2024-11-12 14:02:10.819381
usd-coin,0.998787,2024-11-12 14:02:10.819381
ethereum,3368.89,2024-11-12 14:02:11.094313
binance-coin,652.05,2024-11-12 14:02:11.094313
solana,223.32,2024-11-12 14:02:11.094313
ethereum,3368.86,2024-11-12 14:02:11.896790
solana,223.33,2024-11-12 14:02:11.896790
bitcoin,88856.48,2024-11-12 14:02:13.082617
bitcoin,88856.47,2024-11-12 14:02:13.488794
binance-coin,652.06,2024-11-12 14:02:13.894708
bitcoin,88856.43,2024-11-12 14:02:15.254917
solana,223.32,2024-11-12 14:02:15.936033
ethereum,3368.85,2024-11-12 14:02:17.938689
bitcoin,88856.18,2024-11-12 14:02:18.815727
ethereum,3368.93,2024-11-12 14:02:18.815727
ethereum,3369.02,2024-11-12 14:02:19.605835
bitcoin,88855.60,2024-11-12 14:02:20.055320
ethereum,3369.01,2024-11-12 14:02:20.055320
binance-coin,652.05,2024-11-12 14:02:20.055320
solana,223.31,2024-11-12 14:02:22.401295
ethereum,3369.20,2024-11-12 14:02:22.492758
usd-coin,0.998785,2024-11-12 14:02:22.492758
ethereum,3369.15,2024-11-12 14:02:22.904761
ethereum,3369.12,2024-11-12 14:02:24.219045
ethereum,3369.04,2024-11-12 14:02:24.966895
bitcoin,88854.79,2024-11-12 14:02:26.656294
ethereum,3369.00,2024-11-12 14:02:26.656294
solana,223.30,2024-11-12 14:02:26.656294
ethereum,3369.56,2024-11-12 14:02:26.656294
bitcoin,88854.61,2024-11-12 14:02:26.985688
binance-coin,652.03,2024-11-12 14:02:26.985688
solana,223.29,2024-11-12 14:02:26.985688
ethereum,3369.52,2024-11-12 14:02:27.895615
bitcoin,88854.62,2024-11-12 14:02:29.125843
ethereum,3369.60,2024-11-12 14:02:29.125843
solana,223.30,2024-11-12 14:02:29.125843
usd-coin,0.998782,2024-11-12 14:02:29.125843
bitcoin,88854.71,2024-11-12 14:02:29.384388
bitcoin,88854.64,2024-11-12 14:02:30.234210
ethereum,3369.66,2024-11-12 14:02:30.234210
binance-coin,652.04,2024-11-12 14:02:30.234210
ethereum,3369.75,2024-11-12 14:02:31.020046
bitcoin,88853.81,2024-11-12 14:02:31.426489
ethereum,3369.76,2024-11-12 14:02:31.426489
tether,0.999897,2024-11-12 14:02:31.426489
usd-coin,0.998618,2024-11-12 14:02:31.426489
bitcoin,88853.87,2024-11-12 14:02:31.896434
bitcoin,88854.03,2024-11-12 14:02:32.650058
bitcoin,88854.04,2024-11-12 14:02:33.179772
ethereum,3369.75,2024-11-12 14:02:33.501089
bitcoin,88854.03,2024-11-12 14:02:33.975515
bitcoin,88863.12,2024-11-12 14:02:35.736282
bitcoin,88863.03,2024-11-12 14:02:35.736282
ethereum,3369.72,2024-11-12 14:02:35.736282
usd-coin,0.998617,2024-11-12 14:02:35.736282
bitcoin,88863.38,2024-11-12 14:02:37.178780
ethereum,3369.67,2024-11-12 14:02:37.178780
bitcoin,88862.84,2024-11-12 14:02:38.013254
ethereum,3369.68,2024-11-12 14:02:38.013254
bitcoin,88862.86,2024-11-12 14:02:38.013254
ethereum,3369.70,2024-11-12 14:02:38.013254
bitcoin,88862.95,2024-11-12 14:02:38.776614
ethereum,3369.71,2024-11-12 14:02:39.126225
bitcoin,88863.86,2024-11-12 14:02:40.021117
ethereum,3369.76,2024-11-12 14:02:40.021117
binance-coin,652.05,2024-11-12 14:02:40.021117
usd-coin,0.998621,2024-11-12 14:02:40.021117
bitcoin,88862.62,2024-11-12 14:02:40.384300
ethereum,3369.71,2024-11-12 14:02:40.384300
bitcoin,88862.64,2024-11-12 14:02:40.859292
ethereum,3369.86,2024-11-12 14:02:41.657802
ethereum,3369.79,2024-11-12 14:02:42.388114
binance-coin,652.04,2024-11-12 14:02:42.388114
solana,223.29,2024-11-12 14:02:42.388114
bitcoin,88862.72,2024-11-12 14:02:43.288577
solana,223.30,2024-11-12 14:02:43.288577
ethereum,3369.81,2024-11-12 14:02:43.288577
bitcoin,88862.64,2024-11-12 14:02:44.075588
ethereum,3369.85,2024-11-12 14:02:44.075588
binance-coin,652.03,2024-11-12 14:02:44.075588
bitcoin,88853.00,2024-11-12 14:02:44.540435
ethereum,3369.86,2024-11-12 14:02:44.540435
binance-coin,652.02,2024-11-12 14:02:44.540435
bitcoin,88852.81,2024-11-12 14:02:45.262566
ethereum,3369.87,2024-11-12 14:02:45.262566
binance-coin,652.03,2024-11-12 14:02:45.262566
solana,223.31,2024-11-12 14:02:45.262566
binance-coin,651.73,2024-11-12 14:02:45.262566
bitcoin,88852.80,2024-11-12 14:02:46.145753
ethereum,3369.88,2024-11-12 14:02:46.145753
bitcoin,88852.55,2024-11-12 14:02:46.474274
bitcoin,88852.50,2024-11-12 14:02:46.890483
ethereum,3369.83,2024-11-12 14:02:46.890483
binance-coin,651.72,2024-11-12 14:02:46.890483
ethereum,3369.81,2024-11-12 14:02:47.288352
bitcoin,88852.81,2024-11-12 14:02:48.218618
ethereum,3369.80,2024-11-12 14:02:48.218618
bitcoin,88851.38,2024-11-12 14:02:48.920802
ethereum,3369.87,2024-11-12 14:02:48.920802
binance-coin,651.70,2024-11-12 14:02:48.920802
bitcoin,88851.41,2024-11-12 14:02:50.295917
ethereum,3369.78,2024-11-12 14:02:50.295917
solana,223.30,2024-11-12 14:02:50.295917
ethereum,3369.79,2024-11-12 14:02:50.951435
bitcoin,88851.20,2024-11-12 14:02:51.771228
ethereum,3369.78,2024-11-12 14:02:51.771228
solana,223.29,2024-11-12 14:02:52.177302
solana,222.96,2024-11-12 14:02:53.046910
bitcoin,88850.95,2024-11-12 14:02:53.046910
ethereum,3369.74,2024-11-12 14:02:53.046910
ethereum,3369.73,2024-11-12 14:02:53.496117
bitcoin,88851.10,2024-11-12 14:02:53.975486
ethereum,3369.80,2024-11-12 14:02:53.975486
binance-coin,651.69,2024-11-12 14:02:53.975486
bitcoin,88851.04,2024-11-12 14:02:55.104043
ethereum,3369.83,2024-11-12 14:02:55.104043
binance-coin,651.67,2024-11-12 14:02:55.104043
bitcoin,88851.01,2024-11-12 14:02:55.551304
bitcoin,88851.09,2024-11-12 14:02:55.937352
usd-coin,0.998620,2024-11-12 14:02:56.376038
bitcoin,88850.98,2024-11-12 14:02:57.566225
ethereum,3369.81,2024-11-12 14:02:58.492727
solana,222.95,2024-11-12 14:02:59.258847
bitcoin,88850.99,2024-11-12 14:03:00.544692
binance-coin,651.68,2024-11-12 14:03:00.544692
bitcoin,88849.87,2024-11-12 14:03:01.751519
ethereum,3369.80,2024-11-12 14:03:01.751519
tether,0.999874,2024-11-12 14:03:01.751519
binance-coin,651.67,2024-11-12 14:03:01.751519
usd-coin,0.998756,2024-11-12 14:03:01.751519
